State,State_shap,International plan,International plan_shap,Voice mail plan,Voice mail plan_shap,Number vmail messages,Number vmail messages_shap,Total day minutes,Total day minutes_shap,Total day calls,Total day calls_shap,Total day charge,Total day charge_shap,Total eve minutes,Total eve minutes_shap,Total eve calls,Total eve calls_shap,Total eve charge,Total eve charge_shap,Total night minutes,Total night minutes_shap,Total night calls,Total night calls_shap,Total night charge,Total night charge_shap,Total intl minutes,Total intl minutes_shap,Total intl calls,Total intl calls_shap,Total intl charge,Total intl charge_shap,Customer service calls,Customer service calls_shap,base_value,shap_sum,prediction_logit,prediction_proba,Churn
41,-0.0015243051282595843,0,-0.7335955118760467,1,-0.6946450105600525,24,-0.6247945214901119,147.5,-0.8422318756417372,90,0.025691197931882924,25.08,0.0,175.7,0.7028372281882912,108,0.5442362982663326,14.93,-0.0007842773851007224,252.1,0.3804625261784531,102,-0.4036161375534721,11.34,-0.2290115347248502,15.6,0.3925151970470324,3,0.15502119321143254,4.21,0.0,2,-0.782073071738705,-4.702165583070394,-2.1115126052749114,-6.813678188345305,0.0010974387428812704,False
36,0.31404111497453413,0,-0.04446102734655142,0,1.8688400015141815,0,-0.004288528591860086,303.9,10.313787657846696,95,0.021480837964918464,51.66,0.0,260.9,2.4460467148624594,114,0.18349250765983016,22.18,-0.005238994117826223,312.1,1.4049955057096668,89,-0.19318405758123844,14.04,0.054026255200151356,5.3,-0.9385845228738617,3,0.08139764677267522,1.43,0.0,1,-0.06553439024137334,-4.702165583070394,15.436816721752404,10.734651138682011,0.9999782233642078,True
6,-0.1988366137095727,0,-0.6512719349842518,1,-1.0004976382339372,34,-0.07677344482159242,230.6,0.40431268349289895,121,-0.16084196204552426,39.2,0.0,219.4,0.16999643670918885,99,-0.11408555306727067,18.65,-0.003480572132393718,299.3,0.14298196442599875,94,-0.4524769873660989,13.47,0.009245348214171827,8.0,0.0912470392556861,2,0.6895386476209387,2.16,0.0,0,-0.21932260965462774,-4.702165583070394,-1.3702651962963857,-6.07243077936678,0.0023002586917048357,False
6,-0.14386594191309995,0,-0.05069830658845603,1,-0.36184156730305406,37,0.5431189941102639,172.7,0.6280782024771906,93,-0.5291876291186781,29.36,0.0,120.1,2.2504902094532735,116,-0.057588301806244996,10.21,0.05663151372689754,216.1,-0.09556221313541755,86,-0.6420415478432551,9.72,0.07403897235635667,10.3,0.4126102746510878,5,0.07860297647537663,2.78,0.0,5,8.399362488950137,-4.702165583070394,10.562148124492378,5.859982541421984,0.99715681329788,True
23,0.45596597068593836,0,-0.06456528974929825,0,0.29477169589721597,0,-0.014248301065526903,181.5,-0.5930648224777542,98,-7.474928395822644e-05,30.86,0.0,199.9,0.13596768743824214,88,-0.5324181502102874,16.99,-0.03290862083435059,287.7,1.235687668339815,114,0.08929859240772203,12.95,-0.013427178468555212,6.6,-0.6798927196720616,5,0.22247618719469756,1.78,0.0,1,-0.2262962233647704,-4.702165583070394,0.27727174683706846,-4.424893836233325,0.011833767518698546,False
9,-0.9129738276638091,0,-0.3302418224234134,0,1.3318009396921844,0,-0.012332205835264176,266.6,7.547546590330312,106,0.7065839089872316,45.32,0.0,264.8,3.0767058136092964,168,-0.3169820496276952,22.51,-0.01406518453732133,207.2,-0.08107996060047298,119,-0.026733723053475843,9.32,0.148974188240245,5.9,-0.9124329698912333,2,0.3939157313015312,1.59,0.0,1,-0.15696213871473447,-4.702165583070394,10.441723289813384,5.73955770674299,0.996794120259711,True
39,0.15852972196182236,0,-0.250134566873312,0,0.5014433168061078,0,0.05931561213452369,170.4,-1.0787102434434928,108,-0.5281573942233808,28.97,0.0,350.5,0.8759278109180741,68,0.5480471587670036,29.79,0.0032870400045067073,297.0,0.789811197781819,87,-0.46385132528375833,13.37,0.014774641580879688,11.2,0.002726294214371592,3,0.14483617812627927,3.02,0.0,0,-0.1410842940909788,-4.702165583070394,0.6367611483804649,-4.0654044346899285,0.01686668371039739,True
15,-0.39765381442877695,0,-0.05478827268816531,0,1.2711482770834117,0,-0.04250495892483741,296.4,6.147446847669198,99,-0.038993422523490154,50.39,0.0,214.8,0.17172574018361048,89,-0.1665125531423837,18.26,-0.0053602898586541416,133.9,-1.0054835861097673,107,0.15811175208596978,6.03,0.09924682294484227,11.4,-0.011326711538713426,3,0.2104657028289512,3.08,0.0,4,1.9117501940950752,-4.702165583070394,8.24727172767627,3.545106144605877,0.9719442854438918,True
1,-0.616571094673127,0,-0.04010120041668415,1,-0.5394923309853766,35,0.23385321156587452,68.7,-0.392802125189919,95,-0.2838420686445897,11.68,0.0,209.2,1.017676862461958,69,1.0500222766795195,17.78,-0.00691768478602171,197.4,0.021681143114110454,42,-0.7755966306012124,8.88,0.2438549583638087,11.4,-0.2843360273726285,4,0.025177840841934085,3.08,0.0,1,-0.4944016282702796,-4.702165583070394,-0.8417944979126333,-5.543960080983027,0.0038957718261710206,False
37,0.47816281717270614,0,-0.17423517872579397,0,0.6320317816082388,0,0.024747843625955283,233.8,2.1569951274862977,104,0.1818896262673661,39.75,0.0,266.5,2.2662365889718057,94,-0.2873033948475495,22.65,-0.007415462210774422,212.7,0.0801747046597302,104,-0.29326955949654804,9.57,0.37167990582995114,7.6,-0.07705008475342766,3,0.3026700020674616,2.05,0.0,2,-0.2178469842975028,-4.702165583070394,5.4374677333579156,0.7353021502875219,0.6759677128426347,False
25,0.19440341635607183,1,7.552842743396759,0,0.253929924890399,0,-0.017764307749457656,236.2,0.7017248710850253,77,-0.5103984751732787,40.15,0.0,218.6,-0.0011189846484921872,85,0.15360830780584364,18.58,-0.014344845395535231,194.1,0.10567910700570791,97,-0.10416361049516126,8.73,0.07761085264151917,13.2,2.1127752329868965,2,1.8820277120475657,3.56,0.0,2,-0.2667208404093981,-4.702165583070394,12.120091104344464,7.4179255212740705,0.9993999668981187,True
4,0.3295365916355513,1,1.1799998674262315,0,0.43694355577696115,0,0.11546368788694963,244.6,1.8919676759070716,89,-0.04994596824515611,41.58,0.0,188.8,-0.190749409631826,80,0.16877263547852636,16.05,-0.019573149383068086,206.0,0.12043456918327138,114,0.11295961702940986,9.27,0.1394228074233979,11.3,-0.3145214570290409,4,-0.9735755686816993,3.05,0.0,1,-0.1670574382378254,-4.702165583070394,2.7800780165387553,-1.9220875665316384,0.12762895633203333,False
8,-0.23256181101314724,0,-0.08615272481925786,0,0.26898396493517795,0,0.06668704956769943,124.4,-0.6520656400173902,83,0.7374344338226365,21.15,0.0,179.7,0.5177523866179399,81,-0.020367725384421647,15.27,-0.0007842773851007224,253.0,0.5269758899998851,99,-0.8287709818733856,11.39,-0.22808328472543507,11.3,0.21018966632662342,6,0.10524751822231337,3.05,0.0,0,-0.14916142154019327,-4.702165583070394,0.23532304273394403,-4.46684254033645,0.011353143391165298,False
25,0.34915649159578604,0,-0.16548833344131708,0,0.30109933904372155,0,-0.11139328273944557,230.0,0.3584249931667,87,0.20452330999367405,39.1,0.0,103.2,-1.9004773503472097,138,-0.03030583873623982,8.77,0.08013844706583768,309.6,1.1212991983862595,136,-0.09578896718332544,13.93,0.07656769021588844,11.3,0.07407051799586042,3,0.2639330868568504,3.05,0.0,2,-0.5577444349741563,-4.702165583070394,-0.031985133101115726,-4.734150716171509,0.008713321473290734,False
27,0.3122916392353363,0,-0.00010019954293966294,0,0.2830844519811217,0,-0.06578044029418378,201.8,-0.5043657871149481,81,-0.2805990226700669,34.31,0.0,225.0,0.15276153083425015,114,0.264834726608824,19.13,-0.008535461574792862,204.4,-0.08930025612004101,82,0.11124108132440597,9.2,0.3128049837425351,10.3,0.8334863013599534,6,0.18128861388657241,2.78,0.0,1,0.048989162291400136,-4.702165583070394,1.5521013239474268,-3.150064259122967,0.04108874628671949,False
41,0.2656780894426629,0,-0.07480675394646824,1,-0.7393764254357665,21,-0.7925036660116166,214.0,-0.12211003107018768,113,-0.6400139603938442,36.38,0.0,180.0,0.5590465625817888,114,0.5074197650095448,15.3,-0.011771015264093876,134.5,-0.9378001405997202,82,-0.21150959430262448,6.05,-0.22927180454833432,10.6,0.5918169673567172,5,-0.04865295205032453,2.86,0.0,0,-0.11087628129404038,-4.702165583070394,-1.9947312405263073,-6.696896823596701,0.0012332148754967338,False
30,0.24336127175949515,0,-0.08290437986375764,0,0.24155113463290034,0,-0.027696973555721344,210.5,-0.06313197866547852,102,0.018174067514482885,35.79,0.0,204.5,0.1940196941891918,83,-0.41699732263106853,17.38,-0.01218582984060049,127.8,-1.0173433793650475,53,-0.9313254589796998,5.75,-0.23393442346248774,8.5,-0.06960267434827984,5,-0.179741919208318,2.3,0.0,1,-0.23440105168148875,-4.702165583070394,-2.5721592235058783,-7.2743248065762725,0.0006926278787938761,False
19,0.14446832621091743,0,-0.1391081685665995,0,0.26598150867968795,0,-0.07118594233412295,105.6,-1.1439290520199574,129,0.4162872608867474,17.95,0.0,258.2,-0.05066490108612925,129,0.0914966434566304,21.95,-0.00691768478602171,213.1,-0.25994932811241594,77,-0.023118562519084663,9.59,0.1909296071808785,8.7,0.3559006121149287,3,0.2773790899198502,2.35,0.0,0,-0.40016552979825065,-4.702165583070394,-0.3525961207729414,-5.054761703843335,0.00633845436351328,False
43,0.10482637076725951,0,-0.08986290854401886,0,0.244711510600755,0,0.08287169618997722,138.6,-0.7510337299131788,102,0.0814483374916017,23.56,0.0,199.0,0.7408742452785373,93,-0.4334230885584839,16.92,-0.04161387875676155,204.1,-0.08337183085503057,137,-0.06955390496645122,9.18,0.16246174400672317,7.8,-0.05247461278690025,4,0.14692738922080026,2.11,0.0,0,-0.10741334612248465,-4.702165583070394,-0.06462600694765566,-4.766791590018049,0.008435863168358794,False
37,0.5261276908824221,0,-0.4939176376536489,0,0.8731507775466889,0,0.07600493356585503,234.4,3.5996743575274013,103,0.16274662075564264,39.85,0.0,279.3,3.3677240832481767,109,0.34141269508050753,23.74,-0.02979137696325779,234.2,0.841971183407586,121,0.1628799381724093,10.54,0.282140120617114,2.0,-1.8223579834203703,2,0.5625835485011339,0.54,0.0,1,-0.003159253103658557,-4.702165583070394,8.447189698164001,3.7450241150936074,0.9769106588627339,True
44,0.07983542903151829,0,-0.7425281540490687,1,-0.6031838318984956,26,-0.5951387876854278,145.8,-0.6090209095412865,108,-0.3126596560305916,24.79,0.0,192.2,0.09463409989839419,89,-0.4989499511569738,16.34,-0.024422859847545622,165.1,0.3625561980344355,96,-0.1778020668681711,7.43,0.30647426765877755,9.9,-0.7462524961261079,2,0.7192359770997427,2.67,0.0,1,-0.3483301106793806,-4.702165583070394,-3.0955528521601807,-7.797718435230575,0.0004105023017868042,False
33,0.04332041614077752,0,-0.0841909722238779,0,0.22515199668356217,0,-0.07696343490853906,97.2,-0.3492838925612159,80,0.3661973816360114,16.52,0.0,186.2,0.3543213443108834,90,-0.8011096603702754,15.83,-0.011563607975840568,189.0,-0.13952841051039286,92,-0.8351787565345876,8.5,-0.13119786350987853,10.4,0.6290529475035146,6,0.09673078860389069,2.81,0.0,2,-0.9700094088097103,-4.702165583070394,-1.6842511325256782,-6.386416715596072,0.0016814486264870327,False
29,0.2668214697856456,0,-0.5061882408149541,0,0.8646527471020817,0,0.07716254744213075,259.8,3.3726485901523846,85,-0.3166313288541278,44.17,0.0,242.3,0.6014913811034057,117,-0.09898328769719228,20.6,-0.008535461574792862,168.8,-0.35376449952484107,72,-0.011133049272466451,7.6,-0.2775825934438035,5.4,-1.1503390535654034,1,0.45244880770798773,1.46,0.0,0,0.07413408387918025,-4.702165583070394,2.986202112425235,-1.7159634706451588,0.15239182506466703,False
3,-0.07852946580853314,0,-0.6039736442547291,0,0.45967986565083263,0,0.09010755378752947,239.9,2.0397959061455913,84,0.7702455091784941,40.78,0.0,174.8,-0.11573680432513356,106,-0.024478926775045692,14.86,-0.024422859847545622,209.5,0.04499601600691676,93,-0.7023433954920619,9.43,0.16227928441483527,9.8,-0.5208999644033611,2,0.7379887020750903,2.65,0.0,0,0.35690477144904437,-4.702165583070394,2.591612547801924,-2.11055303526847,0.1080753453353537,False
7,-0.1710043658851646,0,-0.18540626550093292,1,-0.5239158042706549,16,-0.0631465705903247,221.6,0.04800879162270576,110,-0.8269270258949837,37.67,0.0,130.2,-1.2794952549855225,123,-0.4953364579984918,11.07,0.05851321535184979,200.0,0.12044295965693891,108,-0.01044118536170572,9.0,-0.17442710392642766,11.3,-0.15565364009467886,3,0.22534770222904627,3.05,0.0,1,-0.34755134801846,-4.702165583070394,-3.7809923536668064,-8.4831579367372,0.00020688140749075768,False
19,-0.05234391508711269,1,0.9502821698412299,0,0.14704919067036826,0,-0.03673966056667268,192.9,-0.9381742842961103,131,0.5219786173204193,32.79,0.0,185.5,0.1313756544410717,101,-0.22218613754725083,15.77,-0.019573149383068086,205.2,0.014437820778694004,130,-0.01798760940087959,9.23,0.09257797648198902,10.9,-0.623807874560589,4,-1.2191605021001306,2.94,0.0,1,-0.2177249633928295,-4.702165583070394,-1.489996666800871,-6.192162249871265,0.0020412241854654042,False
3,-0.19189196190884103,0,-0.08891375823877752,0,0.16904319070861676,0,-0.08487941968720407,173.2,-0.8197824799921364,91,0.2302435540832812,29.44,0.0,196.8,-0.1841939604305662,106,-0.350142847916577,16.73,-0.04368795163929463,209.3,-0.24444594418397173,128,0.5157266810094007,9.42,0.0686660448461771,11.2,0.07150027288356796,5,0.09036465367069468,3.02,0.0,3,-0.5973326941335109,-4.702165583070394,-1.459726620929141,-6.1618922039995345,0.002103824826427344,False
22,0.6615589907189132,0,-0.7075096588698215,0,0.2352656715142075,0,-0.05618015837855637,153.5,-0.81533292041393,99,-0.06186920015141368,26.1,0.0,197.6,0.15603171626804396,102,-0.3234456719062291,16.8,-0.01218582984060049,198.5,-0.0068098735774401575,86,-0.7488690368365496,8.93,0.05132864714600146,6.3,-0.8438624431053177,2,0.5997945574461483,1.7,0.0,2,-0.8408580340328626,-4.702165583070394,-2.7129432440194066,-7.4151088270898,0.0006017245757130472,False
43,0.47401299298828237,0,-0.12584878535009922,0,0.29076448306441305,0,-0.015376186240464449,59.5,-1.9902805842319504,103,0.189680104944855,10.12,0.0,257.2,0.0015627808449789882,106,0.32296541061485184,21.86,-0.008452498652040959,208.3,-0.09839558541309089,86,-0.5100301315216348,9.37,0.2436341195181012,11.1,-0.04213565829209984,6,0.19277622661087662,3.0,0.0,0,-0.30251875090645625,-4.702165583070394,-1.3776420620214778,-6.079807645091871,0.0022833910301089068,False
13,-0.744200475338439,0,-0.2806854343507439,1,-2.030060260631144,21,-0.23304750164970756,264.3,-0.3566760623076698,79,-0.3455696287736646,44.93,0.0,202.8,-0.07412787392153404,118,0.02510639755986631,17.24,-0.005488258199766278,173.4,0.03708639944641618,92,-0.3661844858614495,7.8,0.16055488035082818,6.3,-0.4956966724991798,3,0.03586546515813097,1.7,0.0,4,2.849935036734678,-4.702165583070394,-1.8231884742833788,-6.5253540573537725,0.001463654652757494,False
1,-1.6398032024488203,0,-0.22377731021493674,0,0.24694227060303092,0,0.007962567792274057,127.9,-1.7860956004005857,107,-0.5153655051090754,21.74,0.0,271.2,0.3893089807708748,124,-0.2474253624677658,23.05,-0.008535461574792862,202.2,0.021039434976410122,76,-0.08550795653834939,9.1,0.2897123513929546,12.5,0.385596622324083,5,0.024604723195079715,3.38,0.0,0,-0.23180261421948672,-4.702165583070394,-3.3731460619191056,-8.0753116449895,0.00031102952242100386,False
41,0.20449009983422,0,-0.08788173725828528,0,0.3574155481311027,0,0.015748245120048524,149.0,-1.7440076033584773,115,-0.2843294882471673,25.33,0.0,245.3,0.9380028680944815,105,0.33870042076334356,20.85,-0.003480572132393718,260.0,0.6805996789917117,94,-0.5719170023826883,11.7,-0.10512286250945181,8.3,0.5684553837310523,3,0.2371049582026899,2.24,0.0,0,-0.2730451782932505,-4.702165583070394,0.270732758686936,-4.4314328243834575,0.01175754593979716,False
18,0.034733748578000816,0,-0.7184611087013036,1,-0.7428183321480174,20,-0.6197665812075138,198.9,-0.10990469525568188,77,-0.7755872130440548,33.81,0.0,274.0,1.0989744744938799,88,-0.13139388737734406,23.29,-0.009068585969507693,190.7,0.24975653002387843,76,0.6401316252886318,8.58,0.21224039496621117,14.3,1.3257859187037684,9,-0.5960164862358943,3.86,0.0,1,-0.06630498348502442,-4.702165583070394,-0.20769918136997143,-4.909864764440365,0.007319515083612366,False
3,0.6505731673724949,0,-0.6701032825210131,0,0.23939870871254243,0,-0.06602355282753707,98.2,-0.8471025972790085,88,0.10390013006282971,16.69,0.0,180.5,0.023417586925206707,69,1.2624326366907916,15.34,-0.00824509136378765,223.6,-0.22949849464930594,69,-0.19126941825030372,10.06,0.29382970999460667,9.3,-0.06029329992132262,2,0.6857645970815792,2.51,0.0,2,-0.7831074111955241,-4.702165583070394,0.40367338883224857,-4.298492194238145,0.013406847104972142,False
39,0.0014948799775447697,0,-0.2190226437430829,0,0.33544137910590505,0,-0.07587674258742481,147.9,-1.5359957063850016,109,-0.7201405386783881,25.14,0.0,228.4,-0.07271029000636191,117,0.11533335220301524,19.41,0.00016979613341391086,299.7,0.3030068892490817,90,-0.48551417228300126,13.49,-0.15710599984508009,9.6,-0.7343197743734344,9,-1.45170327616157,2.59,0.0,3,-0.5121680949581787,-4.702165583070394,-5.209110942352563,-9.911276525422956,4.960960289312887e-05,False
35,0.28427052703802475,0,-0.09697223123162985,1,-0.5807205582980532,18,-0.09548457446973771,106.4,0.3304177253320813,109,-0.6476546885696007,18.09,0.0,108.1,-1.2233429927169346,113,0.323999829897657,9.19,0.05963321471586824,208.4,0.19351682389387861,111,0.450456562647596,9.38,0.08024525653163436,10.1,0.11913487846031785,5,0.1619138413039036,2.73,0.0,1,-0.4659325832291506,-4.702165583070394,-1.1065189686941446,-5.8086845517645385,0.002992394331520696,False
3,-0.003530077254399657,0,-0.015735219744965435,1,-0.5970462176727597,32,1.3426618424709886,70.9,-0.47197778726229445,163,1.2167542538058478,12.05,0.0,166.7,-0.3359394707973115,121,-0.08424992953951005,14.17,-0.00609618570189923,244.9,0.3052695388783468,105,-0.005111006218940019,11.02,-0.19823414741549641,11.1,0.1296182153047994,5,0.10734922761796042,3.0,0.0,3,-0.17755370602710172,-4.702165583070394,1.2061793304432644,-3.4959862526271293,0.029426650010953674,False
22,0.4233002855000086,0,-0.6956989741511643,1,-0.5414974349457771,20,-0.5816074863728136,214.6,-0.44202975580701603,101,0.11058721534791402,36.48,0.0,235.1,-0.3725938613479957,132,0.11133350748568774,19.98,-0.04049387941136956,162.8,-0.09639048281824217,132,0.40207662208471445,7.33,0.004002029183320701,14.8,0.8735366318537854,12,-1.4125925298337825,4.0,0.0,0,-0.1847547789476812,-4.702165583070394,-2.4428228921804114,-7.1449884752508055,0.0007881855930793755,False
33,0.1753256726436666,0,-0.14198018213035538,0,0.28862625717767515,0,-0.02811993945389986,151.1,-0.8842152083362452,123,0.08016804538201541,25.69,0.0,187.4,0.1092988982447423,104,0.01967106347437948,15.93,-0.01571760213933885,255.4,0.5101106139685726,93,-0.9432186642591841,11.49,-0.17713345383759588,5.3,-0.46057981471298265,3,0.09840876419330016,1.43,0.0,1,-0.37444997023325416,-4.702165583070394,-1.7438055200185045,-6.445971103088898,0.0015843885038776201,False
19,0.10434243125841021,1,1.389445862583816,0,0.1807350451266393,0,0.06950722406152636,233.8,0.4920768912276253,103,0.21429022246855312,39.75,0.0,221.6,0.03266919145477004,131,-0.176246352144517,18.84,-0.008454478420317173,146.9,-0.25702656713081523,106,0.21464768734644168,6.61,-0.01325374050065875,12.8,-0.2508116996102035,3,-0.7358023852948099,3.46,0.0,0,0.17414023000979795,-4.702165583070394,1.4302595624362588,-3.271906020634135,0.03654765430439897,False
15,-0.32291390068596226,0,-0.06180568704381585,0,0.49638748130761084,0,0.0009669842477887869,208.9,0.3190426051768009,119,-0.3223160126007861,35.51,0.0,252.4,1.8728649563807993,132,-0.01728740777587518,21.45,-0.0317886214889586,280.2,0.9382072429312394,120,0.5524304058973212,12.61,-0.07346840696409344,12.8,-0.4267079167161137,7,-0.2651111799478531,3.46,0.0,0,-0.0654086663783528,-4.702165583070394,2.5930918763397495,-2.109073706730644,0.10821802800530904,False
